_time,_value
2022-07-23T01:45:00Z,2.3261113688
2022-08-07T03:15:00Z,2.1447081563
2022-07-07T14:30:00Z,17.9709992411
2022-07-02T19:45:00Z,2.7639516645
2022-06-16T03:00:00Z,2.1946352091
2022-06-26T21:45:00Z,2.3144799594
2022-08-07T02:30:00Z,2.3532802078
2022-08-15T05:30:00Z,12.6983182495
2022-07-29T15:00:00Z,3.5646595775
2022-06-09T17:15:00Z,2.1499342715
2022-07-05T03:00:00Z,2.2565554873
2022-07-09T06:00:00Z,2.6644393107
2022-07-31T02:30:00Z,2.708304484
2022-06-25T15:15:00Z,2.2467618042
2022-07-14T07:45:00Z,13.0627333984
2022-07-05T22:00:00Z,5.4197094889
2022-07-26T18:45:00Z,2.3501494792
2022-06-20T02:45:00Z,2.8729406942
2022-06-15T21:00:00Z,2.1579909912
2022-06-21T07:15:00Z,33.984058438
2022-07-02T12:00:00Z,3.3866162374
2022-07-20T20:45:00Z,4.2834994549
2022-08-14T18:30:00Z,3.0305389323
2022-07-18T04:45:00Z,11.1592697469
2022-06-09T12:45:00Z,11.6327172599
2022-08-10T06:45:00Z,21.1772693734
2022-07-06T15:45:00Z,2.7759015483000002
2022-07-21T13:15:00Z,11.6714670003
2022-07-18T16:15:00Z,4.1268470276
2022-07-03T05:00:00Z,1.9689267822
2022-08-15T04:00:00Z,4.9578767497000005
2022-07-15T20:45:00Z,2.7545972603
2022-08-09T17:00:00Z,4.1393919488
2022-08-11T21:15:00Z,6.901660616
2022-06-29T13:00:00Z,11.3598238708
2022-08-01T05:30:00Z,7.4461427348
2022-07-06T17:30:00Z,2.3516431295
2022-06-12T06:15:00Z,2.0687999471
2022-08-15T16:30:00Z,4.9944099605000005
2022-08-14T21:30:00Z,2.4990132571
2022-07-14T21:30:00Z,3.0684160898
2022-08-15T18:00:00Z,4.9218080087
2022-06-11T15:15:00Z,2.2091048279
2022-07-23T19:15:00Z,2.5887859701
2022-06-26T05:00:00Z,1.8498677042
2022-07-10T12:00:00Z,2.4536134244
2022-07-04T18:15:00Z,2.3263329244
2022-06-20T09:00:00Z,11.1012295247
2022-06-15T09:30:00Z,14.1383251302
2022-07-18T15:00:00Z,12.6219476217
2022-07-25T02:30:00Z,2.1518024658
2022-06-24T18:00:00Z,1.7801255051
2022-06-30T00:00:00Z,2.4449804159
2022-06-18T07:45:00Z,2.4249956706
2022-06-08T21:15:00Z,2.1391281413
2022-08-02T07:45:00Z,10.109284436
2022-08-02T06:30:00Z,9.3165181539
2022-06-26T07:00:00Z,1.9421044983
2022-07-31T00:30:00Z,2.2308899902
2022-06-08T03:30:00Z,1.8163405762
2022-06-11T07:15:00Z,2.3670903825
2022-06-20T03:45:00Z,2.7153155986
2022-08-05T21:00:00Z,2.4927484337
2022-08-02T13:45:00Z,12.4238038859
2022-08-04T23:00:00Z,3.4720156524
2022-07-10T22:45:00Z,2.2849693868
2022-08-04T11:00:00Z,7.6899412374
2022-07-31T13:45:00Z,2.3198246297000003
2022-06-30T16:00:00Z,4.2247345665000005
2022-07-27T10:15:00Z,10.4976279213
2022-07-25T14:00:00Z,11.0307659587
2022-06-15T01:00:00Z,2.0547284342
2022-07-27T18:15:00Z,6.5685658407
2022-08-15T03:45:00Z,2.7896660562999998
2022-08-08T20:00:00Z,2.2111001608
2022-06-23T08:15:00Z,20.7361296808
2022-07-27T07:15:00Z,10.6474279928
2022-06-23T12:30:00Z,14.658015568
2022-08-08T07:00:00Z,10.3742528992
2022-07-29T16:00:00Z,3.0096642898
2022-06-17T04:15:00Z,5.5813217794
2022-07-26T00:15:00Z,6.8280354146
2022-06-21T11:30:00Z,22.0286455246
2022-07-27T17:30:00Z,7.5386133809
2022-06-22T13:00:00Z,11.0386653021
2022-07-02T00:30:00Z,2.3375663894
2022-08-09T19:30:00Z,2.7401877694
2022-07-25T04:45:00Z,11.7558209271
2022-06-19T16:15:00Z,2.0752136912
2022-06-28T13:00:00Z,11.5545835836
2022-08-13T09:30:00Z,3.0459434896
2022-08-03T03:15:00Z,2.4915872182
2022-08-13T14:30:00Z,2.5861135254
2022-06-10T22:00:00Z,2.100256779
2022-07-19T16:45:00Z,12.8137551839
2022-07-10T02:00:00Z,2.1672374919
2022-06-24T08:45:00Z,13.2366795227
2022-07-05T21:15:00Z,5.6284040039
2022-06-11T03:30:00Z,2.3831171665
2022-06-17T00:30:00Z,2.1868231283
2022-07-23T20:30:00Z,2.3391214355
2022-07-19T20:00:00Z,7.2551042649
2022-06-29T10:15:00Z,11.808261914100001
2022-08-06T03:45:00Z,2.1948612712
2022-07-26T11:30:00Z,6.9680319519000005
2022-07-23T04:15:00Z,2.190498733
2022-07-24T05:45:00Z,2.0374892683
2022-07-16T02:15:00Z,3.8544456219
2022-06-11T10:00:00Z,3.5092790179
2022-06-10T22:30:00Z,2.5393236116
2022-07-29T05:15:00Z,10.4765964524
2022-06-09T00:30:00Z,2.2244530436
2022-07-13T22:00:00Z,3.1772871897
2022-07-11T05:00:00Z,11.9855653524
2022-08-01T23:00:00Z,2.3490488144
2022-08-12T16:30:00Z,3.0717720785
2022-07-18T16:00:00Z,4.195953302
2022-08-05T10:30:00Z,21.7250234985
2022-06-18T22:15:00Z,2.6711219198
2022-06-20T00:30:00Z,2.0877664248
2022-07-07T01:30:00Z,2.6618856468
2022-07-09T12:30:00Z,2.9102633138
2022-07-08T05:30:00Z,10.906193031
2022-08-14T16:45:00Z,2.6159587687
2022-06-15T20:45:00Z,2.8973464111
2022-08-09T18:30:00Z,2.6448559402000003
2022-08-13T02:30:00Z,2.5963457831
2022-06-08T18:00:00Z,1.7995102244
2022-07-13T20:15:00Z,6.3825021131
2022-07-02T16:00:00Z,2.6271468628
2022-06-28T20:15:00Z,2.7678347421
2022-08-02T20:15:00Z,2.2399171185
2022-06-28T17:15:00Z,2.3262995504
2022-07-12T10:00:00Z,23.133730599
2022-08-15T15:00:00Z,8.7341064958
2022-06-13T17:30:00Z,1.7550302531000002
2022-08-12T15:45:00Z,3.0723861042
2022-06-28T22:30:00Z,2.1186875407
2022-06-15T21:45:00Z,2.2184268473
2022-06-08T18:30:00Z,1.8254997620000002
2022-07-05T08:45:00Z,22.4635603869
2022-07-23T10:15:00Z,2.8640856849
2022-07-28T20:30:00Z,2.2414205322
2022-06-17T11:15:00Z,14.4908713542
2022-06-28T14:45:00Z,6.3898139343
2022-07-19T02:30:00Z,3.3435510295
2022-07-07T08:15:00Z,11.2054432922
2022-06-24T03:15:00Z,2.3929029011000003
2022-06-08T05:00:00Z,9.7577232381
2022-06-30T14:45:00Z,10.8810314352
2022-08-04T02:45:00Z,3.4818623088000002
2022-08-13T09:15:00Z,3.001894401
2022-07-26T21:15:00Z,2.2904229329
2022-07-22T20:00:00Z,2.5258573619
2022-07-06T05:45:00Z,11.6602594564
2022-07-29T05:00:00Z,11.1928471973
2022-07-28T23:00:00Z,2.5416689101000003
2022-07-22T20:15:00Z,2.4223673085
2022-07-12T07:45:00Z,10.4598973262
2022-06-08T17:45:00Z,1.9333971725999999
2022-06-27T16:15:00Z,1.9751084268999999
2022-06-08T12:45:00Z,12.1591707595
2022-07-16T01:45:00Z,2.9550221242
2022-07-14T20:15:00Z,3.0848774927
2022-08-04T19:30:00Z,4.2222479818
2022-06-09T18:30:00Z,1.6746577738
2022-07-21T21:15:00Z,2.3162815999
2022-06-11T18:30:00Z,2.4641585286
2022-06-21T11:15:00Z,24.7690979126
2022-06-23T10:45:00Z,15.1485615885
2022-06-14T01:30:00Z,2.0383183024
2022-06-18T20:30:00Z,2.3877984467
2022-06-11T20:45:00Z,2.3210979004
2022-08-04T09:45:00Z,8.3505856771
2022-07-16T23:45:00Z,2.9757793045
2022-06-12T21:00:00Z,2.1506575195
2022-06-21T22:30:00Z,2.4469136068
2022-07-29T11:00:00Z,10.1730481242
2022-06-09T21:45:00Z,1.9543092529
2022-07-03T00:30:00Z,2.1825291585
2022-07-18T06:15:00Z,11.7547239339
2022-07-23T02:30:00Z,2.1522943578
2022-06-23T13:45:00Z,15.8810172245
2022-07-21T21:30:00Z,3.0632685655
2022-08-08T08:30:00Z,12.2573212193
2022-07-13T00:30:00Z,3.1921282341
2022-08-08T21:00:00Z,2.5001566284
2022-07-14T03:45:00Z,4.0244118719
2022-07-01T23:00:00Z,2.0701194521
2022-08-05T09:45:00Z,20.9968697266
2022-06-17T10:15:00Z,13.8386839844
2022-07-24T06:00:00Z,2.1778017008
2022-06-16T11:15:00Z,14.6470657552
2022-07-22T03:15:00Z,3.610058901
2022-06-24T16:00:00Z,3.0281418864
2022-07-22T17:00:00Z,2.2100779419
2022-08-15T14:15:00Z,15.5251271484
2022-08-04T15:30:00Z,8.4003033691
2022-07-13T11:30:00Z,11.3360040934
2022-06-27T02:15:00Z,2.075704541
2022-08-15T17:15:00Z,4.8122437663
2022-07-06T11:00:00Z,22.7987884298
2022-08-01T16:00:00Z,2.4332539714
2022-08-11T15:00:00Z,7.9375143066
2022-07-08T22:30:00Z,2.8582906576
2022-07-01T17:45:00Z,2.1271508263
2022-08-07T08:15:00Z,2.5284521484
2022-08-11T13:15:00Z,33.6575834534
2022-08-04T20:00:00Z,3.5098304565
2022-07-15T06:30:00Z,24.1045569071
2022-06-12T16:30:00Z,1.8248574219
2022-06-19T18:45:00Z,1.7846716330999999
2022-08-09T12:15:00Z,9.8445403232
2022-07-06T20:45:00Z,2.4988148071
2022-07-16T13:00:00Z,3.9834024333
2022-07-25T09:45:00Z,23.3814811928
2022-06-17T19:45:00Z,2.5395846354
2022-06-23T10:30:00Z,15.8364121094
2022-07-22T08:15:00Z,11.085253346
2022-07-01T05:30:00Z,11.1591902635
2022-06-13T10:00:00Z,23.4993552429
2022-06-17T18:30:00Z,2.324836849
2022-06-25T16:45:00Z,2.0874787535
2022-08-15T00:15:00Z,2.3998983281
2022-07-09T17:15:00Z,2.3630769206
2022-06-08T16:45:00Z,2.1824328491
2022-07-31T06:30:00Z,2.2005556746
2022-07-18T16:30:00Z,3.9958387044
2022-07-31T15:00:00Z,2.2097555472
2022-06-10T08:00:00Z,8.9987848805
2022-06-29T08:45:00Z,10.694403776
2022-07-03T07:30:00Z,3.1319769424
2022-06-26T23:30:00Z,1.9141701071
2022-08-02T18:00:00Z,2.6985394919
2022-07-25T05:15:00Z,12.5604328403
2022-07-29T17:45:00Z,2.2399881637
2022-06-15T20:00:00Z,5.9599664666
2022-08-09T21:45:00Z,2.3183229736
2022-08-02T14:00:00Z,11.7810080587
2022-06-20T17:45:00Z,2.018870999
2022-06-22T11:00:00Z,10.4214170492
2022-08-08T06:15:00Z,10.4493400553
2022-06-29T01:30:00Z,2.3714736491
2022-08-04T14:30:00Z,7.6620218791
2022-06-20T13:45:00Z,10.3230841553
2022-08-04T00:30:00Z,3.5633792837
2022-07-30T23:45:00Z,2.1649733073
2022-07-29T23:45:00Z,2.1991839164
2022-06-22T13:45:00Z,11.773917336
2022-06-14T22:00:00Z,2.1076410291
2022-08-13T00:30:00Z,2.5292763227
2022-07-08T15:00:00Z,7.8918659836
2022-07-25T07:00:00Z,10.837470658400001
2022-06-08T09:15:00Z,10.1389226979
2022-08-07T15:45:00Z,2.8111013346
2022-07-18T09:30:00Z,13.6156647135
2022-07-29T01:30:00Z,2.0997321615
2022-07-13T10:30:00Z,13.2732266927
2022-06-22T23:30:00Z,2.1828978735
2022-08-12T09:00:00Z,12.6763769531
2022-07-31T19:00:00Z,2.1130098372
2022-06-07T23:45:00Z,1.8163405762
2022-08-14T20:45:00Z,2.5420168983
2022-08-02T09:00:00Z,15.0813682292
2022-06-13T18:45:00Z,2.2367304687
2022-06-25T14:15:00Z,2.1443042114
2022-07-21T00:00:00Z,4.0531838967
2022-08-01T03:30:00Z,2.03650867
2022-08-14T17:45:00Z,2.2211168676
2022-06-17T20:45:00Z,2.1842712907
2022-07-06T21:15:00Z,2.4187288455
2022-06-16T12:45:00Z,13.6591852214
2022-07-26T16:00:00Z,2.1462748287
2022-08-13T00:15:00Z,2.463161971
2022-07-12T15:00:00Z,5.2329253499
2022-06-28T19:30:00Z,2.2643576172
2022-08-11T00:00:00Z,2.1826842367
2022-08-04T21:15:00Z,3.573535624
2022-07-07T22:00:00Z,2.4562175618
2022-07-04T11:15:00Z,11.129902891
2022-07-27T13:45:00Z,11.0124514497
2022-06-17T04:00:00Z,1.9321501912
2022-08-14T12:30:00Z,3.7362394857
2022-06-13T08:45:00Z,19.2340365275
2022-08-12T06:00:00Z,10.8662786676
2022-06-09T09:30:00Z,12.3525702891
2022-07-21T07:15:00Z,10.8418394775
2022-07-10T00:30:00Z,2.1485028483
2022-06-16T10:30:00Z,24.3200542834
2022-07-31T17:00:00Z,2.152477947
2022-08-01T16:15:00Z,2.4118854644
2022-07-24T03:30:00Z,2.1922220122000002
2022-06-24T22:45:00Z,2.1224136149
2022-06-10T00:30:00Z,2.0578411065
2022-07-09T22:00:00Z,2.1610709717
2022-07-10T02:15:00Z,2.3053294352
2022-06-22T11:30:00Z,12.0465893849
2022-08-12T08:30:00Z,11.4522217122
2022-07-09T03:30:00Z,2.1400777588
2022-08-06T08:30:00Z,2.8541436076
2022-07-25T05:45:00Z,11.5284035787
2022-07-22T15:15:00Z,3.1000277668
2022-07-09T00:15:00Z,2.0564310954
2022-07-07T03:00:00Z,3.4325304743
2022-06-17T03:00:00Z,2.1808963867
2022-06-29T20:45:00Z,2.3698918132
2022-08-15T08:45:00Z,26.3391166908
2022-07-03T01:30:00Z,2.7212644506
2022-07-25T14:30:00Z,9.3969168579
2022-06-14T04:45:00Z,11.1269802612
2022-06-22T06:00:00Z,12.2344687963
2022-06-13T06:30:00Z,12.7571814659
2022-06-16T09:30:00Z,25.5271955729
2022-06-08T09:45:00Z,9.8471116475
2022-06-09T23:30:00Z,1.9416233561
2022-07-19T20:30:00Z,8.0847367065
2022-06-26T08:15:00Z,4.9134822469
2022-07-07T13:00:00Z,21.4784047933
2022-07-14T01:30:00Z,3.1374093007
2022-06-11T14:45:00Z,2.2691713542
2022-06-10T15:30:00Z,4.7021153354
2022-06-08T08:00:00Z,11.4531022192
2022-06-29T21:45:00Z,2.2216867432
2022-07-08T12:00:00Z,10.8851909749
2022-08-11T14:45:00Z,8.3049892171
2022-08-01T16:30:00Z,2.4226871717
2022-06-19T03:00:00Z,2.6499302953
2022-07-19T05:15:00Z,11.0703564229
2022-06-25T17:45:00Z,2.2308810384
2022-07-17T09:15:00Z,4.8666553385
2022-06-28T10:45:00Z,10.3621912109
2022-07-05T16:30:00Z,7.5478967055
2022-07-20T00:45:00Z,4.9573691874
2022-07-17T06:45:00Z,4.0991878418
2022-08-02T20:00:00Z,2.5828758755
2022-07-19T03:15:00Z,3.2514958516
2022-07-03T00:15:00Z,1.9813824758
2022-07-20T14:00:00Z,27.8757319417
2022-06-17T15:45:00Z,3.2532681948
2022-07-04T22:15:00Z,2.2045523682
2022-06-23T15:15:00Z,7.6250971911
2022-07-03T08:45:00Z,3.0542230469
2022-08-02T01:15:00Z,2.0842555257
2022-06-08T08:30:00Z,10.1298558392
2022-08-14T00:45:00Z,2.6297441544
2022-06-22T03:00:00Z,2.1006179525
2022-06-30T03:00:00Z,2.240033903
2022-06-22T06:30:00Z,12.1030196309
2022-07-04T08:45:00Z,11.7348788266
2022-07-17T07:15:00Z,4.1394860433
2022-06-23T21:45:00Z,2.3368773031
2022-07-15T16:30:00Z,5.6530719815
2022-07-13T22:15:00Z,3.0118668228
2022-07-18T12:15:00Z,11.5438402771
2022-07-20T18:45:00Z,5.0406421875
2022-07-17T21:15:00Z,3.907089065
2022-07-25T16:30:00Z,6.8621583273
2022-07-12T21:45:00Z,3.1652567752
2022-06-16T05:15:00Z,19.1018329447
2022-06-11T07:30:00Z,2.4546804036
2022-07-22T05:45:00Z,10.118524469
2022-06-23T06:15:00Z,22.8103973836
2022-08-12T18:15:00Z,2.6588552165
2022-07-10T17:15:00Z,1.8751618547
2022-07-17T05:45:00Z,3.3590209513
2022-07-18T01:00:00Z,2.6806593625
2022-07-14T14:30:00Z,21.9891206787
2022-07-14T15:45:00Z,5.0563284098
2022-08-01T08:15:00Z,9.0292824056
2022-07-01T15:15:00Z,3.9910656738
2022-07-27T20:00:00Z,6.5569852051
2022-07-29T15:45:00Z,2.4451377606
2022-07-14T19:00:00Z,3.2932492187999998
2022-06-11T11:15:00Z,2.1561754191
2022-07-28T08:00:00Z,12.3535352214
2022-08-15T18:30:00Z,5.1440224528
2022-07-29T06:00:00Z,9.6909773033
2022-06-08T20:45:00Z,2.1077508301
2022-07-15T01:15:00Z,3.0563248006
2022-06-13T12:45:00Z,24.5582517578
2022-07-02T03:00:00Z,2.077988444
2022-07-03T01:15:00Z,2.5048858729
2022-07-07T15:30:00Z,15.6017143005
2022-06-22T08:15:00Z,12.5410723958
2022-06-12T02:00:00Z,2.1799283854000002
2022-07-07T13:30:00Z,10.069468927
2022-06-18T02:30:00Z,2.1792596436
2022-06-26T00:30:00Z,2.2035269696
2022-08-14T14:45:00Z,3.1004339457
2022-08-15T13:30:00Z,14.5093589844
2022-06-28T14:15:00Z,10.8142119873
2022-07-02T06:15:00Z,2.0562326321
2022-06-25T15:45:00Z,1.8551610352
2022-07-07T17:45:00Z,2.2512122866
2022-07-05T02:45:00Z,2.1413128662
2022-08-13T23:30:00Z,2.4144524129000002
2022-07-06T18:30:00Z,2.6156299479
2022-07-17T23:30:00Z,2.8830709536
2022-08-08T02:45:00Z,2.3388310303
2022-06-25T09:45:00Z,2.1168035823
2022-07-28T18:15:00Z,2.3316037659
2022-07-19T06:45:00Z,11.2544084757
2022-08-03T21:15:00Z,3.720202297
2022-08-03T22:00:00Z,3.8642354401
2022-07-29T17:15:00Z,1.8809289137
2022-07-03T16:30:00Z,2.7975495544
2022-06-16T15:15:00Z,6.4178301926
2022-07-08T19:15:00Z,2.7379082031
2022-06-20T15:15:00Z,5.6534524211
2022-07-04T11:00:00Z,10.0665885457
2022-06-14T00:00:00Z,2.1190721225
2022-08-07T10:15:00Z,2.9199962321
2022-06-28T03:45:00Z,2.056102356
2022-07-26T08:45:00Z,6.1578296895
2022-07-11T03:15:00Z,2.6728324453
2022-06-25T00:15:00Z,2.1088456868
2022-08-04T09:00:00Z,10.7773139242
2022-07-03T03:15:00Z,2.0245078883
2022-07-02T14:15:00Z,2.9143043318
2022-06-13T09:15:00Z,23.7862324341
2022-07-24T03:45:00Z,2.3116608887
2022-06-15T03:30:00Z,2.0346256725
2022-08-13T11:15:00Z,3.576226359
2022-07-02T16:45:00Z,2.5191159058
2022-08-04T04:15:00Z,9.6359739885
2022-07-11T14:00:00Z,10.701631958
2022-08-03T10:30:00Z,14.2385959635
2022-07-20T20:15:00Z,4.7752600645
2022-07-05T09:30:00Z,10.3582244532
2022-06-22T15:00:00Z,11.7862138468
2022-08-02T23:15:00Z,2.2832626616000002
2022-07-20T07:15:00Z,12.9680437093
2022-08-06T11:00:00Z,2.5248098714
2022-08-05T01:30:00Z,3.7718153687
2022-06-10T14:15:00Z,20.1995401948
2022-07-06T17:00:00Z,2.0856735503
2022-07-10T21:00:00Z,2.2368646403
2022-06-14T17:30:00Z,1.9635614258
2022-06-08T11:45:00Z,8.421864262
2022-07-08T04:45:00Z,6.5909372131
2022-06-20T06:45:00Z,15.5875477315
2022-07-14T01:45:00Z,2.9842229858
2022-06-14T02:45:00Z,2.0516825835
2022-06-18T18:30:00Z,2.372773112
2022-07-18T08:45:00Z,14.3063571615
2022-06-24T15:30:00Z,3.3292663574
2022-06-11T16:30:00Z,2.1215235575
2022-07-22T23:00:00Z,2.2909576497
2022-07-04T12:45:00Z,11.4501490519
2022-06-14T09:15:00Z,13.1279064128
2022-07-01T09:00:00Z,9.7375368713
2022-07-17T17:00:00Z,3.5795891703000002
2022-06-09T08:00:00Z,23.5624774257
2022-07-27T15:00:00Z,12.0265983108
2022-06-08T23:45:00Z,1.8772714086
2022-06-18T09:45:00Z,2.977618099
2022-08-14T02:30:00Z,2.4845634557
2022-07-01T02:15:00Z,3.567030013
2022-07-26T04:00:00Z,6.5688370086
2022-06-17T03:45:00Z,1.7112261271
2022-07-04T09:45:00Z,9.7757825358
2022-06-27T04:00:00Z,2.1200531581
2022-08-06T11:15:00Z,2.1620636342
2022-06-23T15:00:00Z,8.1861504232
2022-06-22T19:45:00Z,5.6926615537
2022-07-25T13:00:00Z,23.3406797923
2022-07-05T22:30:00Z,5.6480777181
2022-07-06T11:45:00Z,17.6277014882
2022-07-05T01:00:00Z,2.3764926229
2022-06-13T21:15:00Z,2.059839624
2022-08-15T16:15:00Z,4.913119812
2022-07-11T22:30:00Z,2.1513535577
2022-06-14T16:00:00Z,2.13305507
2022-07-23T12:30:00Z,2.5688551832
2022-06-30T23:30:00Z,3.6870861552000003
2022-06-09T02:45:00Z,1.8815718628
2022-07-02T07:15:00Z,3.8722506836
2022-06-09T17:45:00Z,2.0098126768
2022-06-10T21:30:00Z,2.1310456136
2022-07-04T03:15:00Z,3.4930875437
2022-08-12T23:45:00Z,2.4808816331
2022-07-23T11:15:00Z,3.0054406718
2022-08-14T00:15:00Z,2.4763625498
2022-07-17T01:00:00Z,3.1901620829
2022-08-14T03:00:00Z,2.5153058746
2022-06-21T05:00:00Z,11.7953862021
2022-07-19T06:00:00Z,12.4233565884
2022-07-17T20:15:00Z,3.6515930812
2022-06-26T02:45:00Z,2.0866369059
2022-08-13T08:30:00Z,2.6505970703
2022-06-24T08:30:00Z,10.2109815776
2022-07-18T12:45:00Z,12.0649874634
2022-07-31T08:45:00Z,2.4006297139
2022-07-23T01:30:00Z,2.3700246666
2022-07-13T07:45:00Z,12.1902282715
2022-06-30T17:00:00Z,3.8802145976
2022-07-07T10:45:00Z,10.544011201
2022-07-03T13:15:00Z,2.8814980001
2022-07-19T15:15:00Z,16.389873112
2022-06-18T22:30:00Z,2.2140491536
2022-07-01T03:15:00Z,3.8054149991
2022-06-24T21:30:00Z,2.5185960205
2022-06-28T11:00:00Z,9.8633836207
2022-07-02T11:00:00Z,4.3878961304
2022-07-03T06:30:00Z,2.7121158721
2022-07-24T19:30:00Z,2.9486126628
2022-07-23T20:15:00Z,2.7016698887
2022-08-01T23:30:00Z,2.0741316081
2022-07-08T11:15:00Z,10.8513809845
2022-06-25T00:00:00Z,2.151053812
2022-07-03T21:00:00Z,3.0224966682
2022-07-12T08:00:00Z,10.0532725342
2022-07-25T05:00:00Z,13.2865766947
2022-07-11T11:30:00Z,21.0408518445
2022-07-25T11:00:00Z,23.0569574816
2022-06-18T17:00:00Z,2.3480586472000002
2022-07-14T04:30:00Z,5.0181239848
2022-06-26T19:30:00Z,2.0850555176
2022-08-12T09:45:00Z,12.3560942708
2022-06-29T02:45:00Z,2.7335145569
2022-06-08T14:15:00Z,5.6464121155
2022-06-30T11:45:00Z,12.956138324
2022-06-27T04:45:00Z,11.0726200114
2022-06-21T20:15:00Z,2.3382121211999998
2022-07-23T13:30:00Z,2.6045667367
2022-08-01T06:30:00Z,6.7577750854000005
2022-07-17T19:15:00Z,2.9371769531
2022-08-06T20:15:00Z,3.085784749
2022-07-14T16:30:00Z,3.6014049927
2022-06-15T23:45:00Z,2.225282496
2022-08-07T18:30:00Z,3.1384223958
2022-07-23T07:30:00Z,2.5233009115
2022-07-17T22:15:00Z,4.1152757202
2022-06-16T04:00:00Z,2.0810684591
2022-08-03T05:30:00Z,13.056238719
2022-06-17T05:15:00Z,10.7356714898
2022-08-01T03:00:00Z,2.2359285909
2022-06-24T09:45:00Z,11.0192376099
2022-07-10T05:45:00Z,2.1838394704
2022-08-02T19:30:00Z,2.9205330942
2022-06-23T05:45:00Z,10.1065702052
2022-08-14T22:45:00Z,2.8409039223
2022-07-04T16:30:00Z,2.4774186198
2022-06-28T11:45:00Z,11.8551035156
2022-07-07T23:15:00Z,2.1995891927
2022-06-16T23:45:00Z,2.1664300049
2022-07-20T06:45:00Z,13.3590438821
2022-07-02T00:00:00Z,2.1342303792
2022-07-02T02:45:00Z,2.1503208008
2022-06-30T10:00:00Z,14.4516891164
2022-06-24T10:00:00Z,11.6569068054
2022-06-21T05:30:00Z,11.5354710735
2022-06-10T09:15:00Z,9.9059427379
2022-07-23T09:30:00Z,2.8007261068
2022-06-24T15:15:00Z,4.1350727118
2022-06-17T23:15:00Z,2.1048320068
2022-06-11T03:45:00Z,1.8175216573
2022-08-14T08:00:00Z,2.6427965169
2022-06-16T03:45:00Z,2.0190127055
2022-07-24T18:00:00Z,2.1587042047000002
2022-07-18T19:30:00Z,4.012085988
2022-07-08T07:00:00Z,23.6526355242
2022-06-10T03:30:00Z,1.9711492029
2022-08-11T22:45:00Z,6.8736133464
2022-08-03T19:45:00Z,4.5214223958
2022-06-23T23:30:00Z,2.4778689723
2022-06-10T00:45:00Z,1.8753733073
2022-07-07T19:30:00Z,2.155470109
2022-06-17T08:00:00Z,13.0055153556
2022-07-15T06:45:00Z,25.1260249817
2022-08-10T00:45:00Z,2.4907177903
2022-07-01T15:30:00Z,2.9577035685
2022-07-07T01:00:00Z,2.7954046585
2022-06-28T04:30:00Z,2.9765087007
2022-08-02T11:00:00Z,18.4604550108
2022-07-13T14:15:00Z,11.8730579976
2022-07-09T09:45:00Z,2.117955364
2022-07-19T11:00:00Z,15.8405201823
2022-06-22T07:15:00Z,10.3283350911
2022-06-26T13:15:00Z,1.8288922404
2022-06-23T17:00:00Z,2.0256877645
2022-07-04T05:30:00Z,12.4373285645
2022-07-26T00:45:00Z,6.623241655
2022-08-11T23:30:00Z,6.8444403402
2022-07-31T23:45:00Z,2.2364461914
2022-07-15T14:30:00Z,6.2205560832
2022-07-27T08:45:00Z,9.4773600749
2022-07-12T23:15:00Z,3.1370156745
2022-06-10T11:45:00Z,21.3744520996
2022-08-01T19:00:00Z,2.3419450094
2022-07-30T07:45:00Z,2.5298196615
2022-06-21T17:30:00Z,1.9144509054
2022-07-29T04:45:00Z,12.194481408
2022-06-22T02:45:00Z,2.0210437663
2022-06-30T05:15:00Z,10.278102927700001
2022-06-11T19:45:00Z,2.3709061686
2022-07-29T08:00:00Z,9.3804884969
2022-06-09T14:30:00Z,6.1755701294
2022-07-12T02:45:00Z,2.1222551636
2022-08-13T05:15:00Z,2.1013935933
2022-06-22T21:00:00Z,5.1714221842
2022-07-11T02:45:00Z,2.6570215243
2022-08-07T01:00:00Z,2.2648112712
2022-06-30T09:30:00Z,18.6419275391
2022-06-08T18:15:00Z,2.1235844462
2022-08-04T21:45:00Z,3.4068453501000002
2022-06-11T19:00:00Z,2.1547583333
2022-08-05T05:45:00Z,8.2884366475
2022-07-02T06:30:00Z,2.1228509291
2022-07-22T16:15:00Z,2.9570298546
2022-07-05T11:45:00Z,9.45490482
2022-06-29T09:45:00Z,11.9069881466
2022-08-03T12:30:00Z,9.2783264465
2022-07-15T11:30:00Z,12.0919240356
2022-08-15T04:30:00Z,9.384705544
2022-06-23T20:00:00Z,3.1129861231
2022-07-06T11:15:00Z,22.5809582435
2022-07-02T15:15:00Z,2.7034797607
2022-08-07T02:45:00Z,2.5071683757
2022-07-15T14:45:00Z,6.0234177338
2022-06-10T12:15:00Z,20.7647687841
2022-08-09T12:30:00Z,8.6042959188
2022-08-10T08:00:00Z,22.0756300496
2022-06-25T17:15:00Z,1.8527631999
2022-07-24T04:45:00Z,2.03065979
2022-07-23T18:45:00Z,2.4117640625
2022-07-09T16:15:00Z,2.479744989
2022-07-25T15:45:00Z,6.8936887902
2022-08-12T04:30:00Z,6.901741582
2022-07-20T09:30:00Z,14.1557248169
2022-07-31T06:00:00Z,1.9598753367000001
2022-06-30T04:45:00Z,10.8772815942
2022-06-16T21:15:00Z,2.6414533244
2022-08-14T21:45:00Z,2.4622745799
2022-07-22T11:15:00Z,10.9647673808
